Date,Titre,Candidat,lien
13/02/19,"Senego Tv- Me Amadou Sall : "" Macky Sall dafa beug sathie élections ...",Macky Sall,https://senego.com/senego-tv-me-amadou-sall-macky-sall-dafa-beug-sathie-elections-yi_854055.html
13/02/19,Vidéo : El Hadji Diouf mouille le maillot pour Macky Sall - Senego.com,Macky Sall,https://senego.com/video-el-hadji-diouf-mouille-le-maillot-pour-macky-sall_853834.html
13/02/19,"Le rappeur Simon à Macky Sall : ""Deffal Loula Nekh Yaa Tey""",Macky Sall,https://senego.com/le-rappeur-simon-a-macky-sall-deffal-loula-nekh-yaa-tey_853637.html
12/02/19,Incidents de Tamba : Macky Sall : C'est une situation très grave pour...,Macky Sall,https://senego.com/incidents-de-tamba-macky-sall-cest-une-situation-tres-grave-pour_853364.html
12/02/19,"Vidéo : Quand Macky Sall snobe les snaps de Niang Kharagne Lô, Mdr",Macky Sall,https://senego.com/video-quand-macky-sall-snobe-les-snaps-de-niang-kharagne-lo-mdr_853200.html
12/02/19,Balla Gaye 2 combat pour la réélection de Macky Sall - Senego.com,Macky Sall,https://senego.com/balla-gaye-2-combat-pour-la-reelection-de-macky-sall_853023.html
11/02/19,Vidéo- Des billets de 5000 fcfa distribués pour Macky Sall - Senego.com,Macky Sall,https://senego.com/video-des-billets-de-5000-fcfa-distribues-pour-macky-sall_852977.html
11/02/19,"Senego-TV : ""Papa Abdoulaye Seck est le seul ministre dont Macky ...",Macky Sall,https://senego.com/senego-tv-papa-abdoulaye-seck-est-le-seul-ministre-dont-macky-sall-regardez_852566.html
11/02/19,(10 photos) - Macky Sall poursuit sa démonstration de force en ...,Macky Sall,https://senego.com/10-photos-macky-sall-poursuit-sa-demonstration-de-force-en-casamance_852954.html
11/02/19,"Audio - Mort de 4 gendarmes - Macky Sall : ""Je vous rassure, ce n'est ...",Macky Sall,https://senego.com/audio-mort-de-4-gendarmes-macky-sall-je-vous-rassure-ce-nest-pas-le-cortege-du-president-de-la-republique-qui-etait-en-jeu-la-phrase_852596.html
11/02/19,Casamance : Macky Sall défiscalise le Tourisme - Senego.com,Macky Sall,https://senego.com/casamance-macky-sall-defiscalise-le-tourisme_852913.html
11/02/19,Vidéo - Tamba : Macky Sall condamne le drame et accuse l'opposition...,Macky Sall,https://senego.com/video-tamba-macky-sall-condamne-le-drame-et-accuse-lopposition_852733.html
11/02/19,Macky Sall et Sonko à Ziguinchor : du rififi dans l'air.. - Senego.com,Macky Sall,https://senego.com/macky-sall-et-sonko-a-ziguinchor-du-rififi-en-perspective_852616.html
11/02/19,Incidents de Tamba : Macky Sall appelle au calme - Senego.com,Macky Sall,https://senego.com/incidents-de-tamba-macky-sall-appelle-au-calme_852909.html
11/02/19,"Ousmane Faye: ""Macky Sall a beaucoup fait pour la religion ...",Macky Sall,https://senego.com/ousmane-faye-macky-sall-a-beaucoup-fait-pour-la-religion-contrairement-a-idy-qui-a-travers-sa_852823.html
10/02/19,"Macky Sall à Kolda : ""En 2035, le Sénégal sera la lumière en Afrique""",Macky Sall,https://senego.com/macky-sall-a-kolda-en-2035-le-senegal-sera-la-lumiere-en-afrique_852044.html
10/02/19,(13 photos) - Arrivée à Sedhiou : Macky Sall triomphal dans le Pakao,Macky Sall,https://senego.com/13-photos-arrivee-a-sedhiou-macky-sall-triomphal-dans-le-pakao_852130.html
10/02/19,"Senego-TV-Babacar Diop: ""Si Macky Sall veut attraper des voleurs, qu ...",Macky Sall,https://senego.com/senego-tv-babacar-diop-si-macky-sall-veut-attraper-des-voleurs-quil-aille-les-chercher-dans-son-parti_851912.html
10/02/19,(10 photos) - la forte mobilisation de Macky Sall à Kolda - Senego.com,Macky Sall,https://senego.com/10-photos-la-forte-mobilisation-de-macky-sall-a-kolda_852050.html
10/02/19,"Une alliance impossible entre Me Wade et Macky Sall, si..., selon El ...",Macky Sall,https://senego.com/une-alliance-impossible-entre-me-wade-et-macky-sall-si-selon-el-hadji-kasse_851933.html
10/02/19,Campagne présidentielle: Suivez en direct le meeting de Macky Sall à ...,Macky Sall,https://senego.com/campagne-presidentielle-suivez-en-direct-le-meeting-de-macky-sall-a-sedhiou_852009.html
10/02/19,"Vidéo: ""Depuis que Macky Sall est au pouvoir, le pays est retourné ...",Macky Sall,https://senego.com/video-depuis-que-macky-sall-est-au-pouvoir-le-pays-est-retourne-aux-francais-regardez_852006.html
10/02/19,"Programme du candidat Macky Sall, ce qu'il compte faire s'il est réélu !",Macky Sall,https://senego.com/programme-du-candidat-macky-sall-ce-quil-compte-faire-sil-est-reelu_852095.html
10/02/19,"Mort accidentelle de 4 gendarmes : attristé, Macky Sall présente ses ...",Macky Sall,https://senego.com/mort-accidentelle-de-4-gendarmes-attriste-macky-sall-presente-ses-condoleances_852110.html
09/02/19,"Vidéo : A Vélingara, le président Macky Sall s'est noyé dans une ...",Macky Sall,https://senego.com/video-a-velingara-le-president-macky-sall-sest-noye-dans-une-marree-humaine-regardez_851582.html
09/02/19,Vidéo : Banda Diop invite Bamba Fall à rejoindre le président Macky ...,Macky Sall,https://senego.com/video-banda-diop-invite-bamba-fall-a-rejoindre-le-president-macky-sall-regardez_851820.html
09/02/19,"Vidéo - Fatou Gambia : ""Me Abdoulaye Wade doit soutenir Macky Sall ...",Macky Sall,https://senego.com/video-fatou-gambia-me-abdoulaye-wade-doit-soutenir-macky-sall-car-regardez_851712.html
09/02/19,"(14 photos) - De Velingara à Fafacourou, Macky Sall fait foule",Macky Sall,https://senego.com/14-photos-de-velingara-a-fafacourou-macky-sall-fait-foule_851740.html
09/02/19,(15 photos) - Revivez la mobilisation de Macky Sall à Tambacounda,Macky Sall,https://senego.com/15-photos-revivez-la-mobilisation-de-macky-sall-a-tambacounda_851616.html
09/02/19,Vidéo : Niang Kharagne Lô oblige Macky Sall à... Regardez !,Macky Sall,https://senego.com/video-niang-kharagne-lo-oblige-macky-sall-a-regardez_851563.html
08/02/19,"Qui est Macky Sall, l'actuel président et candidat à la présidentielle de ...",Macky Sall,https://senego.com/qui-est-macky-sall-lactuel-president-et-candidat-a-la-presidentielle-de-2019_851367.html
08/02/19,"Accueil de Me Wade à Dakar : Macky Sall affolé, sa présence ...",Macky Sall,https://senego.com/accueil-de-me-wade-a-dakar-macky-sall-affole-sa-presence-absence-a-goudiry_850986.html
08/02/19,"Vidéo - Madické Niang : ""Macky Sall se comporte de manière clanique ...",Macky Sall,https://senego.com/video-madicke-niang-macky-sall-se-comporte-de-maniere-clanique-alors-que_851194.html
08/02/19,Le Parti RV/Dëgg moo woor vote Macky Sall et lance la plateforme ...,Macky Sall,https://senego.com/le-parti-rv-degg-moo-woor-vote-macky-sall-et-lance-la-plateforme-macky-2-0-emergence-pour-tous_851436.html
08/02/19,Macky Sall accueilli dans la ferveur populaire à Kédougou,Macky Sall,https://senego.com/macky-sall-accueilli-dans-la-ferveur-populaire-a-kedougou_851396.html
08/02/19,Vidéo- Abdoulaye Wade traite Macky Sall de voleur devant... Serigne ...,Macky Sall,https://senego.com/video-abdoulaye-wade-traite-macky-sall-de-voleur-devant-serigne-mountakha_851504.html
07/02/19,Caravane à Tamba : Idy évite de croiser Macky Sall - Senego.com,Macky Sall,https://senego.com/caravane-a-tamba-idy-evite-de-croiser-macky-sall_850476.html
07/02/19,Macky Sall aurait-il zappé Doudou Ndiaye Mbengue pour...,Macky Sall,https://senego.com/macky-sall-aurait-il-zappe-doudou-ndiaye-mbengue-pour_850308.html
07/02/19,"Hélène Tine: ""Macky Sall paa yi mou andal da gnou beuri pékhé ...",Macky Sall,https://senego.com/helene-tine-macky-sall-paa-yi-mou-andal-da-gnou-beuri-pekhe-nagn-gnou-bagna-indil-aye-djines-rek_850700.html
07/02/19,"Aprés Aissata Tall Sall, Macky Sall enrôle un autre socialiste",Macky Sall,https://senego.com/apres-aissata-tall-sall-macky-sall-enrole-un-autre-socialiste_850482.html
06/02/19,"Macky Sall: ""l'opposition ne m'attaque jamais sur mon bilan parce que ...",Macky Sall,https://senego.com/macky-sall-lopposition-ne-mattaque-jamais-sur-mon-bilan-parce-que-10-photos_850078.html
06/02/19,"Aminata Touré à Me Abdoulaye Wade : ""Macky Sall fait dans la sérénité""",Macky Sall,https://senego.com/aminata-toure-a-me-abdoulaye-wade-macky-sall-fait-dans-la-serenite_849542.html
06/02/19,"Macky Sall, en mode niangal, ignore Abdoulaye Wade - Senego.com",Macky Sall,https://senego.com/macky-sall-en-mode-niangal-ignore-abdoulaye-wade_849717.html
06/02/19,Vidéo : Les Sénégalais établis en Gambie disent oui au candidat ...,Macky Sall,https://senego.com/video-les-senegalais-etablis-en-gambie-disent-oui-au-candidat-macky-sall-regardez_849867.html
05/02/19,"(15 photos) - A Richard-Toll, Macky Sall promet de faire du Walo le ...",Macky Sall,https://senego.com/15-photos-a-richard-toll-macky-sall-promet-de-faire-du-walo-le-grenier-du-senegal_849373.html
05/02/19,"(20 photos) - En images, la mobilisation de Macky Sall à Podor",Macky Sall,https://senego.com/20-photos-en-images-la-mobilisation-de-macky-sall-a-podor_849447.html
05/02/19,"Vidéo - Serigne Modou Kara met en garde Macky Sall, après ses pas ...",Macky Sall,https://senego.com/video-serigne-modou-kara-met-en-garde-macky-sall-apres-ses-pas-de-danse_849338.html
05/02/19,Vidéo : Ahmed Khalifa Niasse au meeting de Macky Sall à Touba,Macky Sall,https://senego.com/video-ahmed-khalifa-niasse-au-meeting-de-macky-sall-a-touba_849101.html
05/02/19,Macky Sall à Podor : 105 milliards investis en 7 ans - Senego.com,Macky Sall,https://senego.com/macky-sall-a-podor-105-milliards-investis-en-7-ans_849412.html
05/02/19,"Vidéo - Présidentielle 2019 : Sidiki Kaba ""Mougui Khalamale Macky ...",Macky Sall,https://senego.com/video-presidentielle-2019-sidiki-kaba-mougui-khalamale-macky-sall_849108.html
05/02/19,Vidéo – Youssou Ndour à Macky Sall : « Mane Dama La Geum ...,Macky Sall,https://senego.com/video-youssou-ndour-a-macky-sall-mane-dama-la-geum-nekouma-campagne-damaye_849054.html
05/02/19,"A Podor, Me Aïssata Tall Sall charge Macky Sall : « Quand vous serez ...",Macky Sall,https://senego.com/a-podor-me-aissata-tall-sall-charge-macky-sall-quand-vous-serez-elu-je-vous-demanderai_849409.html
05/02/19,Vidéo- Modou Lo en pleine campagne avec Macky Sall... - Senego.com,Macky Sall,https://senego.com/video-modou-lo-en-pleine-campagne-avec-macky-sall_849331.html
05/02/19,Vidéo – Gaston bandit Mic tire sur Macky Sall : « Fale Kou Gnoule Kou ...,Macky Sall,https://senego.com/video-gaston-bandit-mic-tire-sur-macky-sall-fale-kou-gnoule-kou-wekh-di-diete-macky-gnoumela_849050.html
05/02/19,Méga-meeting à Saint-Louis : Macky Sall rend hommage aux pêcheurs...,Macky Sall,https://senego.com/mega-meeting-a-saint-louis-macky-sall-rend-hommage-aux-pecheurs_849216.html
05/02/19,"Macky Sall rebaptise Fatou Thiam Diazaka, ""la lionne"" - Senego.com",Macky Sall,https://senego.com/macky-sall-rebaptise-fatou-thiam-diazaka-la-lionne_849228.html
05/02/19,"Vidéo - Présidentielle 2019 - Cet Imam de Dalifort : ""Macky Sall daffa ...",Macky Sall,https://senego.com/video-presidentielle-2019-cet-imam-de-dalifort-macky-sall-daffa-wara-sauceaat_849261.html
04/02/19,"Youssou Ndour à Macky Sall : ""Vous êtes l'homme de l'avion neuf. L ...",Macky Sall,https://senego.com/youssou-ndour-a-macky-sall-vous-etes-lhomme-de-lavion-neuf-lhomme-des-ponts_848592.html
04/02/19,"Présidentielle: A Kébémer, Macky Sall rend hommage à Abdoulaye ...",Macky Sall,https://senego.com/presidentielle-a-kebemer-macky-sall-rend-hommage-a-abdoulaye-wade_848896.html
04/02/19,"Macky Sall : ""personne ne pourra obliger les Sénégalais à fermer les ...",Macky Sall,https://senego.com/macky-sall-personne-ne-pourra-obliger-les-senegalais-a-fermer-les-yeux-sur-mes-realisations_848937.html
